NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
GOBP_REGULATION_OF_B_CELL_DIFFERENTIATION	GOBP_REGULATION_OF_B_CELL_DIFFERENTIATION		26	-0.42487064	-1.0945565	0.32480314	0.6020039	1.0	2517	tags=15%, list=13%, signal=18%	
GOBP_IMPORT_INTO_CELL	GOBP_IMPORT_INTO_CELL		168	-0.31719708	-1.0942613	0.24524716	0.6022076	1.0	3104	tags=21%, list=16%, signal=25%	
GOBP_DICARBOXYLIC_ACID_CATABOLIC_PROCESS	GOBP_DICARBOXYLIC_ACID_CATABOLIC_PROCESS		18	-0.45926598	-1.0938704	0.32416502	0.602681	1.0	1680	tags=33%, list=9%, signal=36%	
GOBP_ENDOCRINE_SYSTEM_DEVELOPMENT	GOBP_ENDOCRINE_SYSTEM_DEVELOPMENT		95	-0.3376589	-1.093831	0.2543021	0.6021718	1.0	3789	tags=33%, list=19%, signal=40%	
GOBP_REGULATION_OF_RECEPTOR_MEDIATED_ENDOCYTOSIS	GOBP_REGULATION_OF_RECEPTOR_MEDIATED_ENDOCYTOSIS		85	-0.34817263	-1.0938245	0.27954972	0.60156363	1.0	3444	tags=21%, list=18%, signal=26%	
GOBP_ICOSANOID_TRANSPORT	GOBP_ICOSANOID_TRANSPORT		42	-0.38731226	-1.0937722	0.31683168	0.60111016	1.0	3352	tags=29%, list=17%, signal=34%	
GOBP_MAINTENANCE_OF_LOCATION_IN_CELL	GOBP_MAINTENANCE_OF_LOCATION_IN_CELL		172	-0.31448224	-1.0928646	0.23791821	0.60313934	1.0	1028	tags=11%, list=5%, signal=12%	
GOBP_STEROL_HOMEOSTASIS	GOBP_STEROL_HOMEOSTASIS		70	-0.34897527	-1.0928148	0.26129666	0.6026623	1.0	4660	tags=36%, list=24%, signal=47%	
GOBP_CELLULAR_COMPONENT_DISASSEMBLY	GOBP_CELLULAR_COMPONENT_DISASSEMBLY		404	-0.2881861	-1.0927163	0.18609023	0.6023076	1.0	3050	tags=21%, list=16%, signal=24%	
GOBP_NEGATIVE_REGULATION_OF_CELL_ADHESION	GOBP_NEGATIVE_REGULATION_OF_CELL_ADHESION		231	-0.30238742	-1.0921993	0.2046332	0.6031358	1.0	3294	tags=21%, list=17%, signal=25%	
GOBP_CELLULAR_PIGMENTATION	GOBP_CELLULAR_PIGMENTATION		50	-0.37322807	-1.0920575	0.31640625	0.6029181	1.0	1534	tags=14%, list=8%, signal=15%	
GOBP_RETINOL_METABOLIC_PROCESS	GOBP_RETINOL_METABOLIC_PROCESS		39	-0.3924903	-1.0912284	0.33962265	0.604722	1.0	4699	tags=41%, list=24%, signal=54%	
GOBP_GLAND_DEVELOPMENT	GOBP_GLAND_DEVELOPMENT		343	-0.29222676	-1.0910124	0.20437956	0.604715	1.0	2225	tags=15%, list=11%, signal=16%	
GOBP_RESPONSE_TO_LITHIUM_ION	GOBP_RESPONSE_TO_LITHIUM_ION		16	-0.45812473	-1.0899917	0.34221312	0.60711116	1.0	1227	tags=25%, list=6%, signal=27%	
GOBP_NEGATIVE_REGULATION_OF_COAGULATION	GOBP_NEGATIVE_REGULATION_OF_COAGULATION		37	-0.4062979	-1.0898821	0.3262548	0.6068008	1.0	4697	tags=41%, list=24%, signal=53%	
GOBP_NEGATIVE_REGULATION_OF_T_CELL_PROLIFERATION	GOBP_NEGATIVE_REGULATION_OF_T_CELL_PROLIFERATION		52	-0.373701	-1.0894667	0.30291262	0.60738	1.0	1863	tags=13%, list=10%, signal=15%	
GOBP_POSITIVE_REGULATION_OF_LIPID_LOCALIZATION	GOBP_POSITIVE_REGULATION_OF_LIPID_LOCALIZATION		84	-0.34431282	-1.0894086	0.28942487	0.60693234	1.0	1055	tags=12%, list=5%, signal=13%	
GOBP_MULTICELLULAR_ORGANISMAL_MOVEMENT	GOBP_MULTICELLULAR_ORGANISMAL_MOVEMENT		36	-0.39074957	-1.0882206	0.3046875	0.60982394	1.0	3015	tags=25%, list=16%, signal=30%	
GOBP_PROSTAGLANDIN_TRANSPORT	GOBP_PROSTAGLANDIN_TRANSPORT		16	-0.46943638	-1.0881073	0.35361215	0.6094897	1.0	3030	tags=25%, list=16%, signal=30%	
GOBP_BASEMENT_MEMBRANE_ORGANIZATION	GOBP_BASEMENT_MEMBRANE_ORGANIZATION		23	-0.43976432	-1.0880947	0.35062242	0.60889256	1.0	2384	tags=26%, list=12%, signal=30%	
GOBP_NEGATIVE_REGULATION_OF_TRANSFERASE_ACTIVITY	GOBP_NEGATIVE_REGULATION_OF_TRANSFERASE_ACTIVITY		235	-0.3029148	-1.0879534	0.23106061	0.60866463	1.0	3430	tags=26%, list=18%, signal=31%	
GOBP_POSITIVE_REGULATION_OF_EXTRACELLULAR_MATRIX_ORGANIZATION	GOBP_POSITIVE_REGULATION_OF_EXTRACELLULAR_MATRIX_ORGANIZATION		23	-0.43794394	-1.0875564	0.3444227	0.6092302	1.0	3243	tags=35%, list=17%, signal=42%	
GOBP_FATTY_ACID_DERIVATIVE_BIOSYNTHETIC_PROCESS	GOBP_FATTY_ACID_DERIVATIVE_BIOSYNTHETIC_PROCESS		35	-0.40709236	-1.0873739	0.33333334	0.60910994	1.0	409	tags=9%, list=2%, signal=9%	
GOBP_AMIDE_TRANSPORT	GOBP_AMIDE_TRANSPORT		227	-0.30184495	-1.0872858	0.24368231	0.60874915	1.0	3200	tags=21%, list=16%, signal=25%	
GOBP_NEGATIVE_REGULATION_OF_PROTEIN_BINDING	GOBP_NEGATIVE_REGULATION_OF_PROTEIN_BINDING		82	-0.34498838	-1.0872463	0.27703986	0.6082417	1.0	2912	tags=24%, list=15%, signal=29%	
GOBP_PROTEIN_LOCALIZATION_TO_ENDOSOME	GOBP_PROTEIN_LOCALIZATION_TO_ENDOSOME		23	-0.43125	-1.0871109	0.33203125	0.60803485	1.0	1160	tags=17%, list=6%, signal=18%	
GOBP_LEUKOCYTE_CHEMOTAXIS	GOBP_LEUKOCYTE_CHEMOTAXIS		166	-0.31294414	-1.0867617	0.26418787	0.608431	1.0	3409	tags=20%, list=18%, signal=24%	
GOBP_LONG_CHAIN_FATTY_ACYL_COA_METABOLIC_PROCESS	GOBP_LONG_CHAIN_FATTY_ACYL_COA_METABOLIC_PROCESS		21	-0.44166046	-1.0865427	0.34406438	0.6084944	1.0	1959	tags=14%, list=10%, signal=16%	
GOBP_GLYCOPROTEIN_BIOSYNTHETIC_PROCESS	GOBP_GLYCOPROTEIN_BIOSYNTHETIC_PROCESS		269	-0.29504746	-1.0864238	0.21572211	0.6082327	1.0	2967	tags=18%, list=15%, signal=21%	
GOBP_POSITIVE_REGULATION_OF_MIRNA_TRANSCRIPTION	GOBP_POSITIVE_REGULATION_OF_MIRNA_TRANSCRIPTION		43	-0.38575912	-1.0857873	0.30485436	0.6094522	1.0	3418	tags=30%, list=18%, signal=37%	
GOBP_REGULATION_OF_RECEPTOR_BINDING	GOBP_REGULATION_OF_RECEPTOR_BINDING		15	-0.48107266	-1.0853682	0.3488372	0.61005354	1.0	3109	tags=47%, list=16%, signal=56%	
GOBP_REGULATION_OF_CELL_CELL_ADHESION	GOBP_REGULATION_OF_CELL_CELL_ADHESION		362	-0.28870896	-1.0853205	0.208981	0.6095718	1.0	3307	tags=19%, list=17%, signal=22%	
GOBP_DNA_DEALKYLATION	GOBP_DNA_DEALKYLATION		26	-0.41949415	-1.0848324	0.34558824	0.61033267	1.0	1320	tags=19%, list=7%, signal=21%	
GOBP_INNER_EAR_AUDITORY_RECEPTOR_CELL_DIFFERENTIATION	GOBP_INNER_EAR_AUDITORY_RECEPTOR_CELL_DIFFERENTIATION		33	-0.40091285	-1.084742	0.33534136	0.60996133	1.0	926	tags=18%, list=5%, signal=19%	
GOBP_NEGATIVE_REGULATION_OF_PHOSPHOPROTEIN_PHOSPHATASE_ACTIVITY	GOBP_NEGATIVE_REGULATION_OF_PHOSPHOPROTEIN_PHOSPHATASE_ACTIVITY		25	-0.42304033	-1.0843472	0.33858266	0.610475	1.0	3008	tags=32%, list=15%, signal=38%	
GOBP_REGULATION_OF_TRANSMEMBRANE_TRANSPORT	GOBP_REGULATION_OF_TRANSMEMBRANE_TRANSPORT		397	-0.28629074	-1.0837228	0.20145191	0.61162657	1.0	3148	tags=21%, list=16%, signal=25%	
GOBP_NEGATIVE_REGULATION_OF_T_CELL_RECEPTOR_SIGNALING_PATHWAY	GOBP_NEGATIVE_REGULATION_OF_T_CELL_RECEPTOR_SIGNALING_PATHWAY		23	-0.4285286	-1.083678	0.35214007	0.61114776	1.0	2029	tags=22%, list=10%, signal=24%	
GOBP_POSITIVE_REGULATION_OF_MULTICELLULAR_ORGANISM_GROWTH	GOBP_POSITIVE_REGULATION_OF_MULTICELLULAR_ORGANISM_GROWTH		20	-0.43826798	-1.0836171	0.34935305	0.61071414	1.0	478	tags=10%, list=2%, signal=10%	
GOBP_PINOCYTOSIS	GOBP_PINOCYTOSIS		23	-0.44102848	-1.0825577	0.3401222	0.61319625	1.0	1862	tags=26%, list=10%, signal=29%	
GOBP_MONONUCLEAR_CELL_MIGRATION	GOBP_MONONUCLEAR_CELL_MIGRATION		137	-0.3192752	-1.0823753	0.26937985	0.61311793	1.0	3409	tags=21%, list=18%, signal=25%	
GOBP_SODIUM_ION_TRANSPORT	GOBP_SODIUM_ION_TRANSPORT		172	-0.31137115	-1.0821826	0.27671754	0.6130054	1.0	3102	tags=22%, list=16%, signal=26%	
GOBP_POSITIVE_REGULATION_OF_PEPTIDYL_SERINE_PHOSPHORYLATION	GOBP_POSITIVE_REGULATION_OF_PEPTIDYL_SERINE_PHOSPHORYLATION		73	-0.3466044	-1.081968	0.29962546	0.61306083	1.0	2044	tags=16%, list=11%, signal=18%	
GOBP_SPECIFICATION_OF_ANIMAL_ORGAN_IDENTITY	GOBP_SPECIFICATION_OF_ANIMAL_ORGAN_IDENTITY		27	-0.42232123	-1.0817744	0.34511435	0.6129981	1.0	3703	tags=33%, list=19%, signal=41%	
GOBP_NEGATIVE_REGULATION_OF_CELLULAR_PROTEIN_CATABOLIC_PROCESS	GOBP_NEGATIVE_REGULATION_OF_CELLULAR_PROTEIN_CATABOLIC_PROCESS		71	-0.352877	-1.0814883	0.3227612	0.613183	1.0	3150	tags=25%, list=16%, signal=30%	
GOBP_HYPEROSMOTIC_RESPONSE	GOBP_HYPEROSMOTIC_RESPONSE		19	-0.4588936	-1.0812683	0.3457249	0.6131896	1.0	2668	tags=37%, list=14%, signal=43%	
GOBP_POSITIVE_REGULATION_OF_PROTEIN_CONTAINING_COMPLEX_ASSEMBLY	GOBP_POSITIVE_REGULATION_OF_PROTEIN_CONTAINING_COMPLEX_ASSEMBLY		171	-0.30575573	-1.0809734	0.25631067	0.6133897	1.0	2161	tags=17%, list=11%, signal=19%	
GOBP_BILE_ACID_AND_BILE_SALT_TRANSPORT	GOBP_BILE_ACID_AND_BILE_SALT_TRANSPORT		22	-0.43042445	-1.0804296	0.3509804	0.61435276	1.0	1310	tags=14%, list=7%, signal=15%	
GOBP_PROTEIN_HOMOTETRAMERIZATION	GOBP_PROTEIN_HOMOTETRAMERIZATION		43	-0.37685204	-1.0800768	0.31766918	0.61473644	1.0	3415	tags=19%, list=18%, signal=23%	
GOBP_DENDRITE_DEVELOPMENT	GOBP_DENDRITE_DEVELOPMENT		190	-0.3060472	-1.0798812	0.24157304	0.6146778	1.0	2581	tags=21%, list=13%, signal=23%	
GOBP_REGULATION_OF_DEVELOPMENTAL_GROWTH	GOBP_REGULATION_OF_DEVELOPMENTAL_GROWTH		240	-0.29550868	-1.0797505	0.24253732	0.6144651	1.0	2948	tags=23%, list=15%, signal=26%	
GOBP_STEROL_METABOLIC_PROCESS	GOBP_STEROL_METABOLIC_PROCESS		121	-0.32677442	-1.0789652	0.28626692	0.61607355	1.0	3534	tags=25%, list=18%, signal=30%	
GOBP_NEGATIVE_REGULATION_OF_CD4_POSITIVE_ALPHA_BETA_T_CELL_DIFFERENTIATION	GOBP_NEGATIVE_REGULATION_OF_CD4_POSITIVE_ALPHA_BETA_T_CELL_DIFFERENTIATION		19	-0.45510063	-1.0783248	0.34971645	0.6173336	1.0	2548	tags=26%, list=13%, signal=30%	
GOBP_REGULATION_OF_BIOLOGICAL_PROCESS_INVOLVED_IN_SYMBIOTIC_INTERACTION	GOBP_REGULATION_OF_BIOLOGICAL_PROCESS_INVOLVED_IN_SYMBIOTIC_INTERACTION		44	-0.37438294	-1.0782909	0.3011583	0.6168155	1.0	3658	tags=30%, list=19%, signal=36%	
GOBP_GLIAL_CELL_PROLIFERATION	GOBP_GLIAL_CELL_PROLIFERATION		34	-0.39817065	-1.0781215	0.33264887	0.61670077	1.0	2424	tags=18%, list=12%, signal=20%	
GOBP_STRIATED_MUSCLE_ADAPTATION	GOBP_STRIATED_MUSCLE_ADAPTATION		26	-0.4261779	-1.0780084	0.362	0.6164398	1.0	1640	tags=15%, list=8%, signal=17%	
GOBP_NUCLEOSIDE_METABOLIC_PROCESS	GOBP_NUCLEOSIDE_METABOLIC_PROCESS		53	-0.36348215	-1.0777255	0.30975142	0.6166622	1.0	2059	tags=25%, list=11%, signal=27%	
GOBP_CELL_JUNCTION_ASSEMBLY	GOBP_CELL_JUNCTION_ASSEMBLY		300	-0.29269463	-1.0776135	0.24259259	0.61639595	1.0	2804	tags=21%, list=14%, signal=24%	
GOBP_POSITIVE_REGULATION_OF_MICROTUBULE_POLYMERIZATION_OR_DEPOLYMERIZATION	GOBP_POSITIVE_REGULATION_OF_MICROTUBULE_POLYMERIZATION_OR_DEPOLYMERIZATION		34	-0.3985649	-1.0775887	0.3407258	0.6158666	1.0	2108	tags=24%, list=11%, signal=26%	
GOBP_OSTEOBLAST_DIFFERENTIATION	GOBP_OSTEOBLAST_DIFFERENTIATION		176	-0.30333307	-1.0765365	0.25996205	0.61829805	1.0	3732	tags=25%, list=19%, signal=31%	
GOBP_LIPID_HOMEOSTASIS	GOBP_LIPID_HOMEOSTASIS		131	-0.32215518	-1.0758168	0.28143713	0.6198472	1.0	3408	tags=21%, list=18%, signal=25%	
GOBP_NEGATIVE_REGULATION_OF_SMOOTH_MUSCLE_CELL_MIGRATION	GOBP_NEGATIVE_REGULATION_OF_SMOOTH_MUSCLE_CELL_MIGRATION		18	-0.46004778	-1.074872	0.37821782	0.62200034	1.0	3793	tags=39%, list=20%, signal=48%	
GOBP_POSITIVE_REGULATION_OF_CALCIUM_ION_TRANSPORT_INTO_CYTOSOL	GOBP_POSITIVE_REGULATION_OF_CALCIUM_ION_TRANSPORT_INTO_CYTOSOL		34	-0.3921763	-1.0742581	0.33606556	0.62317693	1.0	2675	tags=26%, list=14%, signal=31%	
GOBP_ESTABLISHMENT_OR_MAINTENANCE_OF_BIPOLAR_CELL_POLARITY	GOBP_ESTABLISHMENT_OR_MAINTENANCE_OF_BIPOLAR_CELL_POLARITY		46	-0.3785205	-1.0742476	0.3493976	0.62258947	1.0	2861	tags=24%, list=15%, signal=28%	
GOBP_SENSORY_ORGAN_DEVELOPMENT	GOBP_SENSORY_ORGAN_DEVELOPMENT		405	-0.28346002	-1.0740051	0.24489796	0.62272906	1.0	2930	tags=18%, list=15%, signal=21%	
GOBP_INTERMEMBRANE_LIPID_TRANSFER	GOBP_INTERMEMBRANE_LIPID_TRANSFER		45	-0.36978656	-1.0731311	0.332	0.6246372	1.0	862	tags=13%, list=4%, signal=14%	
GOBP_SYNAPTIC_VESICLE_LOCALIZATION	GOBP_SYNAPTIC_VESICLE_LOCALIZATION		44	-0.37064898	-1.0730561	0.34879032	0.6242406	1.0	3273	tags=25%, list=17%, signal=30%	
GOBP_REGULATION_OF_PEPTIDASE_ACTIVITY	GOBP_REGULATION_OF_PEPTIDASE_ACTIVITY		336	-0.28980002	-1.0728719	0.26792452	0.6241617	1.0	3308	tags=24%, list=17%, signal=28%	
GOBP_IRON_ION_TRANSPORT	GOBP_IRON_ION_TRANSPORT		50	-0.3615169	-1.0725732	0.3346856	0.6244563	1.0	2954	tags=24%, list=15%, signal=28%	
GOBP_RESPONSE_TO_INTERFERON_ALPHA	GOBP_RESPONSE_TO_INTERFERON_ALPHA		20	-0.44368497	-1.0723017	0.35608855	0.6246353	1.0	2363	tags=30%, list=12%, signal=34%	
GOBP_POSITIVE_REGULATION_OF_PROTEASOMAL_UBIQUITIN_DEPENDENT_PROTEIN_CATABOLIC_PROCESS	GOBP_POSITIVE_REGULATION_OF_PROTEASOMAL_UBIQUITIN_DEPENDENT_PROTEIN_CATABOLIC_PROCESS		89	-0.33173454	-1.0721042	0.29719627	0.62463605	1.0	2488	tags=19%, list=13%, signal=22%	
GOBP_SMOOTH_MUSCLE_CELL_MIGRATION	GOBP_SMOOTH_MUSCLE_CELL_MIGRATION		56	-0.36479473	-1.0717647	0.3288201	0.62500787	1.0	1265	tags=18%, list=7%, signal=19%	
GOBP_REGULATION_OF_HAIR_FOLLICLE_DEVELOPMENT	GOBP_REGULATION_OF_HAIR_FOLLICLE_DEVELOPMENT		17	-0.46081108	-1.071536	0.3669903	0.62510204	1.0	466	tags=18%, list=2%, signal=18%	
GOBP_POSITIVE_REGULATION_OF_ORGANELLE_ORGANIZATION	GOBP_POSITIVE_REGULATION_OF_ORGANELLE_ORGANIZATION		429	-0.27952352	-1.0706936	0.23905109	0.6269298	1.0	3041	tags=19%, list=16%, signal=22%	
GOBP_CELL_GROWTH	GOBP_CELL_GROWTH		393	-0.2803449	-1.0703824	0.22550832	0.62725633	1.0	1618	tags=13%, list=8%, signal=14%	
GOBP_RETINAL_GANGLION_CELL_AXON_GUIDANCE	GOBP_RETINAL_GANGLION_CELL_AXON_GUIDANCE		18	-0.45573905	-1.0693163	0.37284896	0.62975997	1.0	1588	tags=28%, list=8%, signal=30%	
GOBP_CAMERA_TYPE_EYE_PHOTORECEPTOR_CELL_DIFFERENTIATION	GOBP_CAMERA_TYPE_EYE_PHOTORECEPTOR_CELL_DIFFERENTIATION		19	-0.43988046	-1.0689628	0.3844697	0.63015616	1.0	267	tags=11%, list=1%, signal=11%	
GOBP_FATTY_ACYL_COA_BIOSYNTHETIC_PROCESS	GOBP_FATTY_ACYL_COA_BIOSYNTHETIC_PROCESS		22	-0.42964637	-1.0688738	0.3392505	0.6298211	1.0	1556	tags=9%, list=8%, signal=10%	
GOBP_MONOSACCHARIDE_METABOLIC_PROCESS	GOBP_MONOSACCHARIDE_METABOLIC_PROCESS		228	-0.29793012	-1.068867	0.25842696	0.62922996	1.0	2028	tags=15%, list=10%, signal=17%	
GOBP_AXON_EXTENSION	GOBP_AXON_EXTENSION		101	-0.32983842	-1.0677828	0.30677292	0.6316927	1.0	3264	tags=27%, list=17%, signal=32%	
GOBP_REGULATION_OF_DEPHOSPHORYLATION	GOBP_REGULATION_OF_DEPHOSPHORYLATION		119	-0.32001582	-1.0674301	0.30215827	0.6320889	1.0	3444	tags=28%, list=18%, signal=33%	
GOBP_IMMUNE_RESPONSE_REGULATING_CELL_SURFACE_RECEPTOR_SIGNALING_PATHWAY	GOBP_IMMUNE_RESPONSE_REGULATING_CELL_SURFACE_RECEPTOR_SIGNALING_PATHWAY		228	-0.2965178	-1.0673661	0.2859745	0.6316806	1.0	1863	tags=11%, list=10%, signal=12%	
GOBP_LEUKOCYTE_CELL_CELL_ADHESION	GOBP_LEUKOCYTE_CELL_CELL_ADHESION		300	-0.28908026	-1.0671846	0.25	0.6315991	1.0	2029	tags=12%, list=10%, signal=14%	
GOBP_PROTEIN_LOCALIZATION_TO_EXTRACELLULAR_REGION	GOBP_PROTEIN_LOCALIZATION_TO_EXTRACELLULAR_REGION		286	-0.2890563	-1.067054	0.24768947	0.6313676	1.0	2555	tags=17%, list=13%, signal=19%	
GOBP_REGULATION_OF_DNA_DAMAGE_RESPONSE_SIGNAL_TRANSDUCTION_BY_P53_CLASS_MEDIATOR	GOBP_REGULATION_OF_DNA_DAMAGE_RESPONSE_SIGNAL_TRANSDUCTION_BY_P53_CLASS_MEDIATOR		35	-0.38998285	-1.0668284	0.35699797	0.63146967	1.0	964	tags=14%, list=5%, signal=15%	
GOBP_SEMAPHORIN_PLEXIN_SIGNALING_PATHWAY	GOBP_SEMAPHORIN_PLEXIN_SIGNALING_PATHWAY		36	-0.38716775	-1.0667377	0.35080644	0.63112926	1.0	1588	tags=22%, list=8%, signal=24%	
GOBP_REGULATION_OF_T_CELL_RECEPTOR_SIGNALING_PATHWAY	GOBP_REGULATION_OF_T_CELL_RECEPTOR_SIGNALING_PATHWAY		42	-0.37643	-1.0667078	0.32950193	0.63061464	1.0	2029	tags=14%, list=10%, signal=16%	
GOBP_SPINDLE_LOCALIZATION	GOBP_SPINDLE_LOCALIZATION		46	-0.36776307	-1.0662941	0.3426295	0.6312385	1.0	1348	tags=17%, list=7%, signal=19%	
GOBP_POSITIVE_REGULATION_OF_AUTOPHAGY	GOBP_POSITIVE_REGULATION_OF_AUTOPHAGY		126	-0.31864718	-1.0660069	0.2954955	0.6314775	1.0	2776	tags=21%, list=14%, signal=25%	
GOBP_GLUCOCORTICOID_METABOLIC_PROCESS	GOBP_GLUCOCORTICOID_METABOLIC_PROCESS		18	-0.45343533	-1.0657748	0.37142858	0.6315127	1.0	3732	tags=44%, list=19%, signal=55%	
GOBP_RETINAL_METABOLIC_PROCESS	GOBP_RETINAL_METABOLIC_PROCESS		16	-0.45294127	-1.0655459	0.36448598	0.63152474	1.0	5314	tags=44%, list=27%, signal=60%	
GOBP_POSITIVE_REGULATION_OF_EXOCYTOSIS	GOBP_POSITIVE_REGULATION_OF_EXOCYTOSIS		69	-0.34629837	-1.065392	0.34463277	0.631379	1.0	2494	tags=20%, list=13%, signal=23%	
GOBP_NEURAL_CREST_CELL_MIGRATION	GOBP_NEURAL_CREST_CELL_MIGRATION		42	-0.3778499	-1.0652201	0.33208954	0.63125163	1.0	4232	tags=36%, list=22%, signal=46%	
GOBP_CELL_DIFFERENTIATION_INVOLVED_IN_EMBRYONIC_PLACENTA_DEVELOPMENT	GOBP_CELL_DIFFERENTIATION_INVOLVED_IN_EMBRYONIC_PLACENTA_DEVELOPMENT		23	-0.4252128	-1.064838	0.35672516	0.63174987	1.0	5152	tags=43%, list=27%, signal=59%	
GOBP_REGULATION_OF_KETONE_BIOSYNTHETIC_PROCESS	GOBP_REGULATION_OF_KETONE_BIOSYNTHETIC_PROCESS		16	-0.46271116	-1.0645703	0.40462428	0.63195294	1.0	3732	tags=38%, list=19%, signal=46%	
GOBP_REGULATION_OF_GLUCAN_BIOSYNTHETIC_PROCESS	GOBP_REGULATION_OF_GLUCAN_BIOSYNTHETIC_PROCESS		23	-0.42656997	-1.0641654	0.3529412	0.632524	1.0	3753	tags=39%, list=19%, signal=48%	
GOBP_PEROXISOME_ORGANIZATION	GOBP_PEROXISOME_ORGANIZATION		35	-0.3898546	-1.0640879	0.34570312	0.632128	1.0	3370	tags=26%, list=17%, signal=31%	
GOBP_REGULATION_OF_EXTENT_OF_CELL_GROWTH	GOBP_REGULATION_OF_EXTENT_OF_CELL_GROWTH		89	-0.3359356	-1.0633811	0.30258304	0.63364583	1.0	3264	tags=26%, list=17%, signal=31%	
GOBP_NEGATIVE_REGULATION_OF_INTERLEUKIN_2_PRODUCTION	GOBP_NEGATIVE_REGULATION_OF_INTERLEUKIN_2_PRODUCTION		23	-0.42388615	-1.0632266	0.35452795	0.6334964	1.0	1863	tags=17%, list=10%, signal=19%	
GOBP_RESPIRATORY_SYSTEM_DEVELOPMENT	GOBP_RESPIRATORY_SYSTEM_DEVELOPMENT		162	-0.307019	-1.0630561	0.3181818	0.63339174	1.0	3703	tags=27%, list=19%, signal=33%	
GOBP_POSITIVE_REGULATION_OF_PHOSPHATIDYLINOSITOL_3_KINASE_SIGNALING	GOBP_POSITIVE_REGULATION_OF_PHOSPHATIDYLINOSITOL_3_KINASE_SIGNALING		53	-0.36323482	-1.0626124	0.34749034	0.63413334	1.0	3359	tags=23%, list=17%, signal=27%	
GOBP_REGULATION_OF_CARDIAC_CONDUCTION	GOBP_REGULATION_OF_CARDIAC_CONDUCTION		17	-0.45485607	-1.0622364	0.35150376	0.6346032	1.0	6064	tags=59%, list=31%, signal=85%	
GOBP_RESPONSE_TO_METAL_ION	GOBP_RESPONSE_TO_METAL_ION		275	-0.2914059	-1.0618974	0.27522936	0.6350116	1.0	2008	tags=15%, list=10%, signal=17%	
GOBP_REGULATION_OF_G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY	GOBP_REGULATION_OF_G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY		99	-0.33006945	-1.0618916	0.32386363	0.63442963	1.0	3916	tags=24%, list=20%, signal=30%	
GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_PEPTIDE_OR_POLYSACCHARIDE_ANTIGEN_VIA_MHC_CLASS_II	GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_PEPTIDE_OR_POLYSACCHARIDE_ANTIGEN_VIA_MHC_CLASS_II		31	-0.3980483	-1.0617287	0.3507014	0.63427156	1.0	1188	tags=19%, list=6%, signal=21%	
GOBP_REGULATION_OF_OSTEOBLAST_PROLIFERATION	GOBP_REGULATION_OF_OSTEOBLAST_PROLIFERATION		17	-0.4625439	-1.0616318	0.39146566	0.6339594	1.0	876	tags=24%, list=5%, signal=25%	
GOBP_TYROSINE_PHOSPHORYLATION_OF_STAT_PROTEIN	GOBP_TYROSINE_PHOSPHORYLATION_OF_STAT_PROTEIN		52	-0.36183527	-1.0606508	0.34701493	0.6361839	1.0	3041	tags=33%, list=16%, signal=39%	
GOBP_NEGATIVE_REGULATION_OF_CELL_CYCLE_G2_M_PHASE_TRANSITION	GOBP_NEGATIVE_REGULATION_OF_CELL_CYCLE_G2_M_PHASE_TRANSITION		57	-0.35965604	-1.0606474	0.33771107	0.63559455	1.0	1964	tags=19%, list=10%, signal=21%	
GOBP_POSITIVE_REGULATION_OF_DEVELOPMENTAL_GROWTH	GOBP_POSITIVE_REGULATION_OF_DEVELOPMENTAL_GROWTH		117	-0.3193053	-1.060479	0.311412	0.63546747	1.0	2701	tags=21%, list=14%, signal=24%	
GOBP_RETROGRADE_TRANSPORT_ENDOSOME_TO_GOLGI	GOBP_RETROGRADE_TRANSPORT_ENDOSOME_TO_GOLGI		91	-0.33113894	-1.0599264	0.33270678	0.63651145	1.0	3637	tags=21%, list=19%, signal=26%	
GOBP_REGULATION_OF_POSTSYNAPTIC_MEMBRANE_POTENTIAL	GOBP_REGULATION_OF_POSTSYNAPTIC_MEMBRANE_POTENTIAL		72	-0.34824815	-1.0595516	0.3365949	0.63704604	1.0	3936	tags=33%, list=20%, signal=42%	
GOBP_NEGATIVE_REGULATION_OF_TUMOR_NECROSIS_FACTOR_SUPERFAMILY_CYTOKINE_PRODUCTION	GOBP_NEGATIVE_REGULATION_OF_TUMOR_NECROSIS_FACTOR_SUPERFAMILY_CYTOKINE_PRODUCTION		46	-0.36687374	-1.059412	0.3605948	0.63684696	1.0	3211	tags=22%, list=17%, signal=26%	
GOBP_POSITIVE_REGULATION_OF_SMAD_PROTEIN_SIGNAL_TRANSDUCTION	GOBP_POSITIVE_REGULATION_OF_SMAD_PROTEIN_SIGNAL_TRANSDUCTION		17	-0.45005327	-1.059387	0.37119675	0.636332	1.0	5640	tags=53%, list=29%, signal=75%	
GOBP_RHYTHMIC_PROCESS	GOBP_RHYTHMIC_PROCESS		230	-0.29460263	-1.0592183	0.3071298	0.6362077	1.0	2131	tags=15%, list=11%, signal=16%	
